Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
        1295000	      1293	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1297000	      1295	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1299000	      1297	800001d8	bfe5	c.j	800001d0	
        1300000	      1298	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1302000	      1300	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1304000	      1302	800001d8	bfe5	c.j	800001d0	
        1305000	      1303	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1307000	      1305	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1309000	      1307	800001d8	bfe5	c.j	800001d0	
        1310000	      1308	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1312000	      1310	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1314000	      1312	800001d8	bfe5	c.j	800001d0	
        1315000	      1313	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1317000	      1315	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1319000	      1317	800001d8	bfe5	c.j	800001d0	
        1320000	      1318	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1322000	      1320	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1324000	      1322	800001d8	bfe5	c.j	800001d0	
        1325000	      1323	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1327000	      1325	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1329000	      1327	800001d8	bfe5	c.j	800001d0	
        1330000	      1328	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1332000	      1330	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1334000	      1332	800001d8	bfe5	c.j	800001d0	
        1335000	      1333	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1337000	      1335	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1339000	      1337	800001d8	bfe5	c.j	800001d0	
        1340000	      1338	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1342000	      1340	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1344000	      1342	800001d8	bfe5	c.j	800001d0	
        1345000	      1343	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1347000	      1345	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1349000	      1347	800001d8	bfe5	c.j	800001d0	
        1350000	      1348	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1352000	      1350	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1354000	      1352	800001d8	bfe5	c.j	800001d0	
        1355000	      1353	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1357000	      1355	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1359000	      1357	800001d8	bfe5	c.j	800001d0	
        1360000	      1358	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1362000	      1360	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1364000	      1362	800001d8	bfe5	c.j	800001d0	
        1365000	      1363	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1367000	      1365	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1369000	      1367	800001d8	bfe5	c.j	800001d0	
        1370000	      1368	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1372000	      1370	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1374000	      1372	800001d8	bfe5	c.j	800001d0	
        1375000	      1373	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1377000	      1375	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1379000	      1377	800001d8	bfe5	c.j	800001d0	
        1380000	      1378	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1382000	      1380	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1384000	      1382	800001d8	bfe5	c.j	800001d0	
        1385000	      1383	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1387000	      1385	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1389000	      1387	800001d8	bfe5	c.j	800001d0	
        1390000	      1388	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1392000	      1390	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1394000	      1392	800001d8	bfe5	c.j	800001d0	
        1395000	      1393	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1397000	      1395	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1399000	      1397	800001d8	bfe5	c.j	800001d0	
        1400000	      1398	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1402000	      1400	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1404000	      1402	800001d8	bfe5	c.j	800001d0	
        1405000	      1403	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1407000	      1405	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1409000	      1407	800001d8	bfe5	c.j	800001d0	
        1410000	      1408	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1412000	      1410	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1414000	      1412	800001d8	bfe5	c.j	800001d0	
        1415000	      1413	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1417000	      1415	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1419000	      1417	800001d8	bfe5	c.j	800001d0	
        1420000	      1418	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1422000	      1420	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1424000	      1422	800001d8	bfe5	c.j	800001d0	
        1425000	      1423	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1427000	      1425	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1429000	      1427	800001d8	bfe5	c.j	800001d0	
        1430000	      1428	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1432000	      1430	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1434000	      1432	800001d8	bfe5	c.j	800001d0	
        1435000	      1433	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1437000	      1435	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1439000	      1437	800001d8	bfe5	c.j	800001d0	
        1440000	      1438	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1442000	      1440	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1444000	      1442	800001d8	bfe5	c.j	800001d0	
        1445000	      1443	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1447000	      1445	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1449000	      1447	800001d8	bfe5	c.j	800001d0	
        1450000	      1448	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1452000	      1450	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1454000	      1452	800001d8	bfe5	c.j	800001d0	
        1455000	      1453	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1457000	      1455	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1459000	      1457	800001d8	bfe5	c.j	800001d0	
        1460000	      1458	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1462000	      1460	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1464000	      1462	800001d8	bfe5	c.j	800001d0	
        1465000	      1463	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1467000	      1465	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1469000	      1467	800001d8	bfe5	c.j	800001d0	
        1470000	      1468	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1472000	      1470	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1474000	      1472	800001d8	bfe5	c.j	800001d0	
        1475000	      1473	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1477000	      1475	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1479000	      1477	800001d8	bfe5	c.j	800001d0	
        1480000	      1478	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1482000	      1480	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1484000	      1482	800001d8	bfe5	c.j	800001d0	
        1485000	      1483	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1487000	      1485	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1489000	      1487	800001d8	bfe5	c.j	800001d0	
        1490000	      1488	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1492000	      1490	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1494000	      1492	800001d8	bfe5	c.j	800001d0	
        1495000	      1493	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1497000	      1495	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1499000	      1497	800001d8	bfe5	c.j	800001d0	
        1500000	      1498	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1502000	      1500	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1504000	      1502	800001d8	bfe5	c.j	800001d0	
        1505000	      1503	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1507000	      1505	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1509000	      1507	800001d8	bfe5	c.j	800001d0	
        1510000	      1508	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1512000	      1510	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1514000	      1512	800001d8	bfe5	c.j	800001d0	
        1515000	      1513	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1517000	      1515	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1519000	      1517	800001d8	bfe5	c.j	800001d0	
        1520000	      1518	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1522000	      1520	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1524000	      1522	800001d8	bfe5	c.j	800001d0	
        1525000	      1523	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1527000	      1525	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1529000	      1527	800001d8	bfe5	c.j	800001d0	
        1530000	      1528	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1532000	      1530	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1534000	      1532	800001d8	bfe5	c.j	800001d0	
        1535000	      1533	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1537000	      1535	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1539000	      1537	800001d8	bfe5	c.j	800001d0	
        1540000	      1538	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1542000	      1540	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1544000	      1542	800001d8	bfe5	c.j	800001d0	
        1545000	      1543	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1547000	      1545	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1549000	      1547	800001d8	bfe5	c.j	800001d0	
        1550000	      1548	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1552000	      1550	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1554000	      1552	800001d8	bfe5	c.j	800001d0	
        1555000	      1553	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1557000	      1555	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1559000	      1557	800001d8	bfe5	c.j	800001d0	
        1560000	      1558	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1562000	      1560	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1564000	      1562	800001d8	bfe5	c.j	800001d0	
        1565000	      1563	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1567000	      1565	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1569000	      1567	800001d8	bfe5	c.j	800001d0	
        1570000	      1568	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1572000	      1570	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1574000	      1572	800001d8	bfe5	c.j	800001d0	
        1575000	      1573	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1577000	      1575	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1579000	      1577	800001d8	bfe5	c.j	800001d0	
        1580000	      1578	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1582000	      1580	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1584000	      1582	800001d8	bfe5	c.j	800001d0	
        1585000	      1583	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1587000	      1585	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
