Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
        1245000	      1243	800016d0	079da223	sw	x25,100(x27)	 x27:0x8000bc08 x25:0xfffffb40 PA:0x8000bc6c store:0xfffffb40 load:0x00000000
        1247000	      1245	800016d4	07ada423	sw	x26,104(x27)	 x27:0x8000bc08 x26:0xed285bbc PA:0x8000bc70 store:0xed285bbc load:0x00000000
        1249000	      1247	800016d8	07bda623	sw	x27,108(x27)	 x27:0x8000bc08 x27:0x8000bc08 PA:0x8000bc74 store:0x8000bc08 load:0x00000000
        1251000	      1249	800016dc	07cda823	sw	x28,112(x27)	 x27:0x8000bc08 x28:0xffffffff PA:0x8000bc78 store:0xffffffff load:0x00000000
        1253000	      1251	800016e0	07ddaa23	sw	x29,116(x27)	 x27:0x8000bc08 x29:0xbb592000 PA:0x8000bc7c store:0xbb592000 load:0x00000000
        1255000	      1253	800016e4	07edac23	sw	x30,120(x27)	 x27:0x8000bc08 x30:0x00000000 PA:0x8000bc80 store:0x00000000 load:0x00000000
        1257000	      1255	800016e8	07fdae23	sw	x31,124(x27)	 x27:0x8000bc08 x31:0x00000008 PA:0x8000bc84 store:0x00000008 load:0x00000000
        1258000	      1256	800016ec	34102ff3	csrrs	x31,mepc,x0	  x0:0x00000000 x31=0x8000028c
        1259000	      1257	800016f0	34202ff3	csrrs	x31,mcause,x0	  x0:0x00000000 x31=0x0000000b
        1260000	      1258	800016f4	492d	c.li	x18,11	 x18=0x0000000b
        1262000	      1260	800016f6	012f8d63	beq	x31,x18,80001710	 x31:0x0000000b x18:0x0000000b
        1264000	      1262	80001710	ffffff97	auipc	x31,0xfffff	 x31=0x80000710
        1265000	      1263	80001714	970f8f93	addi	x31,x31,-1680	 x31:0x80000710 x31=0x80000080
        1267000	      1265	80001718	000fa023	sw	x0,0(x31)	 x31:0x80000080  x0:0x00000000 PA:0x80000080 store:0x00000000 load:0x00000000
        1269000	      1267	8000171c	001fa223	sw	x1,4(x31)	 x31:0x80000080  x1:0x80001710 PA:0x80000084 store:0x80001710 load:0x00000000
        1271000	      1269	80001720	002fa423	sw	x2,8(x31)	 x31:0x80000080  x2:0x00264000 PA:0x80000088 store:0x00264000 load:0x00000000
        1273000	      1271	80001724	003fa623	sw	x3,12(x31)	 x31:0x80000080  x3:0x00000001 PA:0x8000008c store:0x00000001 load:0x00000000
        1275000	      1273	80001728	004fa823	sw	x4,16(x31)	 x31:0x80000080  x4:0x00000000 PA:0x80000090 store:0x00000000 load:0x00000000
        1277000	      1275	8000172c	005faa23	sw	x5,20(x31)	 x31:0x80000080  x5:0x00000004 PA:0x80000094 store:0x00000004 load:0x00000000
        1279000	      1277	80001730	006fac23	sw	x6,24(x31)	 x31:0x80000080  x6:0x00000000 PA:0x80000098 store:0x00000000 load:0x00000000
        1281000	      1279	80001734	007fae23	sw	x7,28(x31)	 x31:0x80000080  x7:0x00000001 PA:0x8000009c store:0x00000001 load:0x00000000
        1283000	      1281	80001738	028fa023	sw	x8,32(x31)	 x31:0x80000080  x8:0xffffffff PA:0x800000a0 store:0xffffffff load:0x00000000
        1285000	      1283	8000173c	029fa223	sw	x9,36(x31)	 x31:0x80000080  x9:0x80000000 PA:0x800000a4 store:0x80000000 load:0x00000000
        1287000	      1285	80001740	02afa423	sw	x10,40(x31)	 x31:0x80000080 x10:0x00000000 PA:0x800000a8 store:0x00000000 load:0x00000000
        1289000	      1287	80001744	02bfa623	sw	x11,44(x31)	 x31:0x80000080 x11:0x00000016 PA:0x800000ac store:0x00000016 load:0x00000000
        1291000	      1289	80001748	02cfa823	sw	x12,48(x31)	 x31:0x80000080 x12:0x00000000 PA:0x800000b0 store:0x00000000 load:0x00000000
        1293000	      1291	8000174c	02dfaa23	sw	x13,52(x31)	 x31:0x80000080 x13:0x0000019f PA:0x800000b4 store:0x0000019f load:0x00000000
        1295000	      1293	80001750	02efac23	sw	x14,56(x31)	 x31:0x80000080 x14:0x8000028a PA:0x800000b8 store:0x8000028a load:0x00000000
        1297000	      1295	80001754	02ffae23	sw	x15,60(x31)	 x31:0x80000080 x15:0x80000004 PA:0x800000bc store:0x80000004 load:0x00000000
        1299000	      1297	80001758	050fa023	sw	x16,64(x31)	 x31:0x80000080 x16:0x00000001 PA:0x800000c0 store:0x00000001 load:0x00000000
        1301000	      1299	8000175c	051fa223	sw	x17,68(x31)	 x31:0x80000080 x17:0x4d912256 PA:0x800000c4 store:0x4d912256 load:0x00000000
        1303000	      1301	80001760	052fa423	sw	x18,72(x31)	 x31:0x80000080 x18:0x0000000b PA:0x800000c8 store:0x0000000b load:0x00000000
        1305000	      1303	80001764	053fa623	sw	x19,76(x31)	 x31:0x80000080 x19:0x00000005 PA:0x800000cc store:0x00000005 load:0x00000000
        1307000	      1305	80001768	054fa823	sw	x20,80(x31)	 x31:0x80000080 x20:0x8000bc84 PA:0x800000d0 store:0x8000bc84 load:0x00000000
        1309000	      1307	8000176c	055faa23	sw	x21,84(x31)	 x31:0x80000080 x21:0x00000015 PA:0x800000d4 store:0x00000015 load:0x00000000
        1311000	      1309	80001770	056fac23	sw	x22,88(x31)	 x31:0x80000080 x22:0x80006e64 PA:0x800000d8 store:0x80006e64 load:0x00000000
        1313000	      1311	80001774	057fae23	sw	x23,92(x31)	 x31:0x80000080 x23:0xf9b81ea2 PA:0x800000dc store:0xf9b81ea2 load:0x00000000
        1315000	      1313	80001778	078fa023	sw	x24,96(x31)	 x31:0x80000080 x24:0x00000000 PA:0x800000e0 store:0x00000000 load:0x00000000
        1317000	      1315	8000177c	079fa223	sw	x25,100(x31)	 x31:0x80000080 x25:0xfffffb40 PA:0x800000e4 store:0xfffffb40 load:0x00000000
        1319000	      1317	80001780	07afa423	sw	x26,104(x31)	 x31:0x80000080 x26:0xed285bbc PA:0x800000e8 store:0xed285bbc load:0x00000000
        1321000	      1319	80001784	07bfa623	sw	x27,108(x31)	 x31:0x80000080 x27:0x8000bc08 PA:0x800000ec store:0x8000bc08 load:0x00000000
        1323000	      1321	80001788	07cfa823	sw	x28,112(x31)	 x31:0x80000080 x28:0xffffffff PA:0x800000f0 store:0xffffffff load:0x00000000
        1325000	      1323	8000178c	07dfaa23	sw	x29,116(x31)	 x31:0x80000080 x29:0xbb592000 PA:0x800000f4 store:0xbb592000 load:0x00000000
        1327000	      1325	80001790	07efac23	sw	x30,120(x31)	 x31:0x80000080 x30:0x00000000 PA:0x800000f8 store:0x00000000 load:0x00000000
        1329000	      1327	80001794	07ffae23	sw	x31,124(x31)	 x31:0x80000080 x31:0x80000080 PA:0x800000fc store:0x80000080 load:0x00000000
        1330000	      1328	80001798	fffff717	auipc	x14,0xfffff	 x14=0x80000798
        1331000	      1329	8000179c	af870713	addi	x14,x14,-1288	 x14:0x80000798 x14=0x80000290
        1333000	      1331	800017a0	00070067	jalr	x0,0(x14)	 x14:0x80000290  x0=0x00000000
        1334000	      1332	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1336000	      1334	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1338000	      1336	80000298	bfe5	c.j	80000290	
        1339000	      1337	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1341000	      1339	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1343000	      1341	80000298	bfe5	c.j	80000290	
        1344000	      1342	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1346000	      1344	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1348000	      1346	80000298	bfe5	c.j	80000290	
        1349000	      1347	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1351000	      1349	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1353000	      1351	80000298	bfe5	c.j	80000290	
        1354000	      1352	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1356000	      1354	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1358000	      1356	80000298	bfe5	c.j	80000290	
        1359000	      1357	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1361000	      1359	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1363000	      1361	80000298	bfe5	c.j	80000290	
        1364000	      1362	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1366000	      1364	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1368000	      1366	80000298	bfe5	c.j	80000290	
        1369000	      1367	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1371000	      1369	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1373000	      1371	80000298	bfe5	c.j	80000290	
        1374000	      1372	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1376000	      1374	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1378000	      1376	80000298	bfe5	c.j	80000290	
        1379000	      1377	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1381000	      1379	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1383000	      1381	80000298	bfe5	c.j	80000290	
        1384000	      1382	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1386000	      1384	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1388000	      1386	80000298	bfe5	c.j	80000290	
        1389000	      1387	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1391000	      1389	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1393000	      1391	80000298	bfe5	c.j	80000290	
        1394000	      1392	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1396000	      1394	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1398000	      1396	80000298	bfe5	c.j	80000290	
        1399000	      1397	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1401000	      1399	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1403000	      1401	80000298	bfe5	c.j	80000290	
        1404000	      1402	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1406000	      1404	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1408000	      1406	80000298	bfe5	c.j	80000290	
        1409000	      1407	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1411000	      1409	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1413000	      1411	80000298	bfe5	c.j	80000290	
        1414000	      1412	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1416000	      1414	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1418000	      1416	80000298	bfe5	c.j	80000290	
        1419000	      1417	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1421000	      1419	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1423000	      1421	80000298	bfe5	c.j	80000290	
        1424000	      1422	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1426000	      1424	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1428000	      1426	80000298	bfe5	c.j	80000290	
        1429000	      1427	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1431000	      1429	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1433000	      1431	80000298	bfe5	c.j	80000290	
        1434000	      1432	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1436000	      1434	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1438000	      1436	80000298	bfe5	c.j	80000290	
        1439000	      1437	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1441000	      1439	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1443000	      1441	80000298	bfe5	c.j	80000290	
        1444000	      1442	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1446000	      1444	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1448000	      1446	80000298	bfe5	c.j	80000290	
        1449000	      1447	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1451000	      1449	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1453000	      1451	80000298	bfe5	c.j	80000290	
        1454000	      1452	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1456000	      1454	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1458000	      1456	80000298	bfe5	c.j	80000290	
        1459000	      1457	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1461000	      1459	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1463000	      1461	80000298	bfe5	c.j	80000290	
        1464000	      1462	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1466000	      1464	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1468000	      1466	80000298	bfe5	c.j	80000290	
        1469000	      1467	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1471000	      1469	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1473000	      1471	80000298	bfe5	c.j	80000290	
        1474000	      1472	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1476000	      1474	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1478000	      1476	80000298	bfe5	c.j	80000290	
        1479000	      1477	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1481000	      1479	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1483000	      1481	80000298	bfe5	c.j	80000290	
        1484000	      1482	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1486000	      1484	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1488000	      1486	80000298	bfe5	c.j	80000290	
        1489000	      1487	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1491000	      1489	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1493000	      1491	80000298	bfe5	c.j	80000290	
        1494000	      1492	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1496000	      1494	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1498000	      1496	80000298	bfe5	c.j	80000290	
        1499000	      1497	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1501000	      1499	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1503000	      1501	80000298	bfe5	c.j	80000290	
        1504000	      1502	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1506000	      1504	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1508000	      1506	80000298	bfe5	c.j	80000290	
        1509000	      1507	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1511000	      1509	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1513000	      1511	80000298	bfe5	c.j	80000290	
        1514000	      1512	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1516000	      1514	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1518000	      1516	80000298	bfe5	c.j	80000290	
        1519000	      1517	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1521000	      1519	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1523000	      1521	80000298	bfe5	c.j	80000290	
        1524000	      1522	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1526000	      1524	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1528000	      1526	80000298	bfe5	c.j	80000290	
        1529000	      1527	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1531000	      1529	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1533000	      1531	80000298	bfe5	c.j	80000290	
        1534000	      1532	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1536000	      1534	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1538000	      1536	80000298	bfe5	c.j	80000290	
        1539000	      1537	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1541000	      1539	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1543000	      1541	80000298	bfe5	c.j	80000290	
        1544000	      1542	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1546000	      1544	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1548000	      1546	80000298	bfe5	c.j	80000290	
        1549000	      1547	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1551000	      1549	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1553000	      1551	80000298	bfe5	c.j	80000290	
        1554000	      1552	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1556000	      1554	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1558000	      1556	80000298	bfe5	c.j	80000290	
        1559000	      1557	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1561000	      1559	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1563000	      1561	80000298	bfe5	c.j	80000290	
        1564000	      1562	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1566000	      1564	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1568000	      1566	80000298	bfe5	c.j	80000290	
        1569000	      1567	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1571000	      1569	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1573000	      1571	80000298	bfe5	c.j	80000290	
        1574000	      1572	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1576000	      1574	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1578000	      1576	80000298	bfe5	c.j	80000290	
        1579000	      1577	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1581000	      1579	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1583000	      1581	80000298	bfe5	c.j	80000290	
        1584000	      1582	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1586000	      1584	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1588000	      1586	80000298	bfe5	c.j	80000290	
        1589000	      1587	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        1591000	      1589	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1593000	      1591	80000298	bfe5	c.j	80000290	
        1594000	      1592	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
