Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
        1312000	      1310	80001528	07b6a623	sw	x27,108(x13)	 x13:0xffffff84 x27:0x00000000 PA:0xfffffff0 store:0x00000000 load:0x00000000
        1314000	      1312	8000152c	07c6a823	sw	x28,112(x13)	 x13:0xffffff84 x28:0x00000000 PA:0xfffffff4 store:0x00000000 load:0x00000000
        1316000	      1314	80001530	07d6aa23	sw	x29,116(x13)	 x13:0xffffff84 x29:0x00000000 PA:0xfffffff8 store:0x00000000 load:0x00000000
        1318000	      1316	80001534	07e6ac23	sw	x30,120(x13)	 x13:0xffffff84 x30:0x00000000 PA:0xfffffffc store:0x00000000 load:0x00000000
        1320000	      1318	80001538	07f6ae23	sw	x31,124(x13)	 x13:0xffffff84 x31:0x40001104 PA:0x00000000 store:0x40001104 load:0x00000000
        1324000	      1322	80000000	4c40106f	jal	x0,800014c4	  x0=0x00000000
        1325000	      1323	800014c4	340696f3	csrrw	x13,mscratch,x13	 x13:0xffffff84 x13=0xffffff84
        1326000	      1324	800014c8	000e86b3	add	x13,x29,x0	 x29:0x00000000  x0:0x00000000 x13=0x00000000
        1327000	      1325	800014cc	f8468693	addi	x13,x13,-124	 x13:0x00000000 x13=0xffffff84
        1329000	      1327	800014d0	0016a223	sw	x1,4(x13)	 x13:0xffffff84  x1:0x00000000 PA:0xffffff88 store:0x00000000 load:0x00000000
        1331000	      1329	800014d4	0026a423	sw	x2,8(x13)	 x13:0xffffff84  x2:0x00000000 PA:0xffffff8c store:0x00000000 load:0x00000000
        1333000	      1331	800014d8	0036a623	sw	x3,12(x13)	 x13:0xffffff84  x3:0x00000000 PA:0xffffff90 store:0x00000000 load:0x00000000
        1335000	      1333	800014dc	0046a823	sw	x4,16(x13)	 x13:0xffffff84  x4:0x00000000 PA:0xffffff94 store:0x00000000 load:0x00000000
        1337000	      1335	800014e0	0056aa23	sw	x5,20(x13)	 x13:0xffffff84  x5:0x00000000 PA:0xffffff98 store:0x00000000 load:0x00000000
        1339000	      1337	800014e4	0066ac23	sw	x6,24(x13)	 x13:0xffffff84  x6:0x00000000 PA:0xffffff9c store:0x00000000 load:0x00000000
        1341000	      1339	800014e8	0076ae23	sw	x7,28(x13)	 x13:0xffffff84  x7:0x00000000 PA:0xffffffa0 store:0x00000000 load:0x00000000
        1343000	      1341	800014ec	d280	c.sw	x8,32(x13)	 x13:0xffffff84  x8:0x00000000 PA:0xffffffa4 store:0x00000000 load:0x00000000
        1345000	      1343	800014ee	d2c4	c.sw	x9,36(x13)	 x13:0xffffff84  x9:0x00000000 PA:0xffffffa8 store:0x00000000 load:0x00000000
        1347000	      1345	800014f0	d688	c.sw	x10,40(x13)	 x13:0xffffff84 x10:0x00000000 PA:0xffffffac store:0x00000000 load:0x00000000
        1349000	      1347	800014f2	d6cc	c.sw	x11,44(x13)	 x13:0xffffff84 x11:0x00000000 PA:0xffffffb0 store:0x00000000 load:0x00000000
        1351000	      1349	800014f4	da90	c.sw	x12,48(x13)	 x13:0xffffff84 x12:0x00000000 PA:0xffffffb4 store:0x00000000 load:0x00000000
        1353000	      1351	800014f6	dad4	c.sw	x13,52(x13)	 x13:0xffffff84 x13:0xffffff84 PA:0xffffffb8 store:0xffffff84 load:0x00000000
        1355000	      1353	800014f8	de98	c.sw	x14,56(x13)	 x13:0xffffff84 x14:0x00000000 PA:0xffffffbc store:0x00000000 load:0x00000000
        1357000	      1355	800014fa	dedc	c.sw	x15,60(x13)	 x13:0xffffff84 x15:0x00000000 PA:0xffffffc0 store:0x00000000 load:0x00000000
        1359000	      1357	800014fc	0506a023	sw	x16,64(x13)	 x13:0xffffff84 x16:0x00000000 PA:0xffffffc4 store:0x00000000 load:0x00000000
        1361000	      1359	80001500	0516a223	sw	x17,68(x13)	 x13:0xffffff84 x17:0x00000000 PA:0xffffffc8 store:0x00000000 load:0x00000000
        1363000	      1361	80001504	0526a423	sw	x18,72(x13)	 x13:0xffffff84 x18:0x00000000 PA:0xffffffcc store:0x00000000 load:0x00000000
        1365000	      1363	80001508	0536a623	sw	x19,76(x13)	 x13:0xffffff84 x19:0x00000000 PA:0xffffffd0 store:0x00000000 load:0x00000000
        1367000	      1365	8000150c	0546a823	sw	x20,80(x13)	 x13:0xffffff84 x20:0x00000000 PA:0xffffffd4 store:0x00000000 load:0x00000000
        1369000	      1367	80001510	0556aa23	sw	x21,84(x13)	 x13:0xffffff84 x21:0x00000000 PA:0xffffffd8 store:0x00000000 load:0x00000000
        1371000	      1369	80001514	0566ac23	sw	x22,88(x13)	 x13:0xffffff84 x22:0x00000000 PA:0xffffffdc store:0x00000000 load:0x00000000
        1373000	      1371	80001518	0576ae23	sw	x23,92(x13)	 x13:0xffffff84 x23:0x00000000 PA:0xffffffe0 store:0x00000000 load:0x00000000
        1375000	      1373	8000151c	0786a023	sw	x24,96(x13)	 x13:0xffffff84 x24:0x00000000 PA:0xffffffe4 store:0x00000000 load:0x00000000
        1377000	      1375	80001520	0796a223	sw	x25,100(x13)	 x13:0xffffff84 x25:0x00000000 PA:0xffffffe8 store:0x00000000 load:0x00000000
        1379000	      1377	80001524	07a6a423	sw	x26,104(x13)	 x13:0xffffff84 x26:0x00000000 PA:0xffffffec store:0x00000000 load:0x00000000
        1381000	      1379	80001528	07b6a623	sw	x27,108(x13)	 x13:0xffffff84 x27:0x00000000 PA:0xfffffff0 store:0x00000000 load:0x00000000
        1383000	      1381	8000152c	07c6a823	sw	x28,112(x13)	 x13:0xffffff84 x28:0x00000000 PA:0xfffffff4 store:0x00000000 load:0x00000000
        1385000	      1383	80001530	07d6aa23	sw	x29,116(x13)	 x13:0xffffff84 x29:0x00000000 PA:0xfffffff8 store:0x00000000 load:0x00000000
        1387000	      1385	80001534	07e6ac23	sw	x30,120(x13)	 x13:0xffffff84 x30:0x00000000 PA:0xfffffffc store:0x00000000 load:0x00000000
        1389000	      1387	80001538	07f6ae23	sw	x31,124(x13)	 x13:0xffffff84 x31:0x40001104 PA:0x00000000 store:0x40001104 load:0x00000000
        1393000	      1391	80000000	4c40106f	jal	x0,800014c4	  x0=0x00000000
        1394000	      1392	800014c4	340696f3	csrrw	x13,mscratch,x13	 x13:0xffffff84 x13=0xffffff84
        1395000	      1393	800014c8	000e86b3	add	x13,x29,x0	 x29:0x00000000  x0:0x00000000 x13=0x00000000
        1396000	      1394	800014cc	f8468693	addi	x13,x13,-124	 x13:0x00000000 x13=0xffffff84
        1398000	      1396	800014d0	0016a223	sw	x1,4(x13)	 x13:0xffffff84  x1:0x00000000 PA:0xffffff88 store:0x00000000 load:0x00000000
        1400000	      1398	800014d4	0026a423	sw	x2,8(x13)	 x13:0xffffff84  x2:0x00000000 PA:0xffffff8c store:0x00000000 load:0x00000000
        1402000	      1400	800014d8	0036a623	sw	x3,12(x13)	 x13:0xffffff84  x3:0x00000000 PA:0xffffff90 store:0x00000000 load:0x00000000
        1404000	      1402	800014dc	0046a823	sw	x4,16(x13)	 x13:0xffffff84  x4:0x00000000 PA:0xffffff94 store:0x00000000 load:0x00000000
        1406000	      1404	800014e0	0056aa23	sw	x5,20(x13)	 x13:0xffffff84  x5:0x00000000 PA:0xffffff98 store:0x00000000 load:0x00000000
        1408000	      1406	800014e4	0066ac23	sw	x6,24(x13)	 x13:0xffffff84  x6:0x00000000 PA:0xffffff9c store:0x00000000 load:0x00000000
        1410000	      1408	800014e8	0076ae23	sw	x7,28(x13)	 x13:0xffffff84  x7:0x00000000 PA:0xffffffa0 store:0x00000000 load:0x00000000
        1412000	      1410	800014ec	d280	c.sw	x8,32(x13)	 x13:0xffffff84  x8:0x00000000 PA:0xffffffa4 store:0x00000000 load:0x00000000
        1414000	      1412	800014ee	d2c4	c.sw	x9,36(x13)	 x13:0xffffff84  x9:0x00000000 PA:0xffffffa8 store:0x00000000 load:0x00000000
        1416000	      1414	800014f0	d688	c.sw	x10,40(x13)	 x13:0xffffff84 x10:0x00000000 PA:0xffffffac store:0x00000000 load:0x00000000
        1418000	      1416	800014f2	d6cc	c.sw	x11,44(x13)	 x13:0xffffff84 x11:0x00000000 PA:0xffffffb0 store:0x00000000 load:0x00000000
        1420000	      1418	800014f4	da90	c.sw	x12,48(x13)	 x13:0xffffff84 x12:0x00000000 PA:0xffffffb4 store:0x00000000 load:0x00000000
        1422000	      1420	800014f6	dad4	c.sw	x13,52(x13)	 x13:0xffffff84 x13:0xffffff84 PA:0xffffffb8 store:0xffffff84 load:0x00000000
        1424000	      1422	800014f8	de98	c.sw	x14,56(x13)	 x13:0xffffff84 x14:0x00000000 PA:0xffffffbc store:0x00000000 load:0x00000000
        1426000	      1424	800014fa	dedc	c.sw	x15,60(x13)	 x13:0xffffff84 x15:0x00000000 PA:0xffffffc0 store:0x00000000 load:0x00000000
        1428000	      1426	800014fc	0506a023	sw	x16,64(x13)	 x13:0xffffff84 x16:0x00000000 PA:0xffffffc4 store:0x00000000 load:0x00000000
        1430000	      1428	80001500	0516a223	sw	x17,68(x13)	 x13:0xffffff84 x17:0x00000000 PA:0xffffffc8 store:0x00000000 load:0x00000000
        1432000	      1430	80001504	0526a423	sw	x18,72(x13)	 x13:0xffffff84 x18:0x00000000 PA:0xffffffcc store:0x00000000 load:0x00000000
        1434000	      1432	80001508	0536a623	sw	x19,76(x13)	 x13:0xffffff84 x19:0x00000000 PA:0xffffffd0 store:0x00000000 load:0x00000000
        1436000	      1434	8000150c	0546a823	sw	x20,80(x13)	 x13:0xffffff84 x20:0x00000000 PA:0xffffffd4 store:0x00000000 load:0x00000000
        1438000	      1436	80001510	0556aa23	sw	x21,84(x13)	 x13:0xffffff84 x21:0x00000000 PA:0xffffffd8 store:0x00000000 load:0x00000000
        1440000	      1438	80001514	0566ac23	sw	x22,88(x13)	 x13:0xffffff84 x22:0x00000000 PA:0xffffffdc store:0x00000000 load:0x00000000
        1442000	      1440	80001518	0576ae23	sw	x23,92(x13)	 x13:0xffffff84 x23:0x00000000 PA:0xffffffe0 store:0x00000000 load:0x00000000
        1444000	      1442	8000151c	0786a023	sw	x24,96(x13)	 x13:0xffffff84 x24:0x00000000 PA:0xffffffe4 store:0x00000000 load:0x00000000
        1446000	      1444	80001520	0796a223	sw	x25,100(x13)	 x13:0xffffff84 x25:0x00000000 PA:0xffffffe8 store:0x00000000 load:0x00000000
        1448000	      1446	80001524	07a6a423	sw	x26,104(x13)	 x13:0xffffff84 x26:0x00000000 PA:0xffffffec store:0x00000000 load:0x00000000
        1450000	      1448	80001528	07b6a623	sw	x27,108(x13)	 x13:0xffffff84 x27:0x00000000 PA:0xfffffff0 store:0x00000000 load:0x00000000
        1452000	      1450	8000152c	07c6a823	sw	x28,112(x13)	 x13:0xffffff84 x28:0x00000000 PA:0xfffffff4 store:0x00000000 load:0x00000000
        1454000	      1452	80001530	07d6aa23	sw	x29,116(x13)	 x13:0xffffff84 x29:0x00000000 PA:0xfffffff8 store:0x00000000 load:0x00000000
        1456000	      1454	80001534	07e6ac23	sw	x30,120(x13)	 x13:0xffffff84 x30:0x00000000 PA:0xfffffffc store:0x00000000 load:0x00000000
        1458000	      1456	80001538	07f6ae23	sw	x31,124(x13)	 x13:0xffffff84 x31:0x40001104 PA:0x00000000 store:0x40001104 load:0x00000000
        1462000	      1460	80000000	4c40106f	jal	x0,800014c4	  x0=0x00000000
        1463000	      1461	800014c4	340696f3	csrrw	x13,mscratch,x13	 x13:0xffffff84 x13=0xffffff84
        1464000	      1462	800014c8	000e86b3	add	x13,x29,x0	 x29:0x00000000  x0:0x00000000 x13=0x00000000
        1465000	      1463	800014cc	f8468693	addi	x13,x13,-124	 x13:0x00000000 x13=0xffffff84
        1467000	      1465	800014d0	0016a223	sw	x1,4(x13)	 x13:0xffffff84  x1:0x00000000 PA:0xffffff88 store:0x00000000 load:0x00000000
        1469000	      1467	800014d4	0026a423	sw	x2,8(x13)	 x13:0xffffff84  x2:0x00000000 PA:0xffffff8c store:0x00000000 load:0x00000000
        1471000	      1469	800014d8	0036a623	sw	x3,12(x13)	 x13:0xffffff84  x3:0x00000000 PA:0xffffff90 store:0x00000000 load:0x00000000
        1473000	      1471	800014dc	0046a823	sw	x4,16(x13)	 x13:0xffffff84  x4:0x00000000 PA:0xffffff94 store:0x00000000 load:0x00000000
        1475000	      1473	800014e0	0056aa23	sw	x5,20(x13)	 x13:0xffffff84  x5:0x00000000 PA:0xffffff98 store:0x00000000 load:0x00000000
        1477000	      1475	800014e4	0066ac23	sw	x6,24(x13)	 x13:0xffffff84  x6:0x00000000 PA:0xffffff9c store:0x00000000 load:0x00000000
        1479000	      1477	800014e8	0076ae23	sw	x7,28(x13)	 x13:0xffffff84  x7:0x00000000 PA:0xffffffa0 store:0x00000000 load:0x00000000
        1481000	      1479	800014ec	d280	c.sw	x8,32(x13)	 x13:0xffffff84  x8:0x00000000 PA:0xffffffa4 store:0x00000000 load:0x00000000
        1483000	      1481	800014ee	d2c4	c.sw	x9,36(x13)	 x13:0xffffff84  x9:0x00000000 PA:0xffffffa8 store:0x00000000 load:0x00000000
        1485000	      1483	800014f0	d688	c.sw	x10,40(x13)	 x13:0xffffff84 x10:0x00000000 PA:0xffffffac store:0x00000000 load:0x00000000
        1487000	      1485	800014f2	d6cc	c.sw	x11,44(x13)	 x13:0xffffff84 x11:0x00000000 PA:0xffffffb0 store:0x00000000 load:0x00000000
        1489000	      1487	800014f4	da90	c.sw	x12,48(x13)	 x13:0xffffff84 x12:0x00000000 PA:0xffffffb4 store:0x00000000 load:0x00000000
        1491000	      1489	800014f6	dad4	c.sw	x13,52(x13)	 x13:0xffffff84 x13:0xffffff84 PA:0xffffffb8 store:0xffffff84 load:0x00000000
        1493000	      1491	800014f8	de98	c.sw	x14,56(x13)	 x13:0xffffff84 x14:0x00000000 PA:0xffffffbc store:0x00000000 load:0x00000000
        1495000	      1493	800014fa	dedc	c.sw	x15,60(x13)	 x13:0xffffff84 x15:0x00000000 PA:0xffffffc0 store:0x00000000 load:0x00000000
        1497000	      1495	800014fc	0506a023	sw	x16,64(x13)	 x13:0xffffff84 x16:0x00000000 PA:0xffffffc4 store:0x00000000 load:0x00000000
        1499000	      1497	80001500	0516a223	sw	x17,68(x13)	 x13:0xffffff84 x17:0x00000000 PA:0xffffffc8 store:0x00000000 load:0x00000000
        1501000	      1499	80001504	0526a423	sw	x18,72(x13)	 x13:0xffffff84 x18:0x00000000 PA:0xffffffcc store:0x00000000 load:0x00000000
        1503000	      1501	80001508	0536a623	sw	x19,76(x13)	 x13:0xffffff84 x19:0x00000000 PA:0xffffffd0 store:0x00000000 load:0x00000000
        1505000	      1503	8000150c	0546a823	sw	x20,80(x13)	 x13:0xffffff84 x20:0x00000000 PA:0xffffffd4 store:0x00000000 load:0x00000000
        1507000	      1505	80001510	0556aa23	sw	x21,84(x13)	 x13:0xffffff84 x21:0x00000000 PA:0xffffffd8 store:0x00000000 load:0x00000000
        1509000	      1507	80001514	0566ac23	sw	x22,88(x13)	 x13:0xffffff84 x22:0x00000000 PA:0xffffffdc store:0x00000000 load:0x00000000
        1511000	      1509	80001518	0576ae23	sw	x23,92(x13)	 x13:0xffffff84 x23:0x00000000 PA:0xffffffe0 store:0x00000000 load:0x00000000
        1513000	      1511	8000151c	0786a023	sw	x24,96(x13)	 x13:0xffffff84 x24:0x00000000 PA:0xffffffe4 store:0x00000000 load:0x00000000
        1515000	      1513	80001520	0796a223	sw	x25,100(x13)	 x13:0xffffff84 x25:0x00000000 PA:0xffffffe8 store:0x00000000 load:0x00000000
        1517000	      1515	80001524	07a6a423	sw	x26,104(x13)	 x13:0xffffff84 x26:0x00000000 PA:0xffffffec store:0x00000000 load:0x00000000
        1519000	      1517	80001528	07b6a623	sw	x27,108(x13)	 x13:0xffffff84 x27:0x00000000 PA:0xfffffff0 store:0x00000000 load:0x00000000
        1521000	      1519	8000152c	07c6a823	sw	x28,112(x13)	 x13:0xffffff84 x28:0x00000000 PA:0xfffffff4 store:0x00000000 load:0x00000000
        1523000	      1521	80001530	07d6aa23	sw	x29,116(x13)	 x13:0xffffff84 x29:0x00000000 PA:0xfffffff8 store:0x00000000 load:0x00000000
        1525000	      1523	80001534	07e6ac23	sw	x30,120(x13)	 x13:0xffffff84 x30:0x00000000 PA:0xfffffffc store:0x00000000 load:0x00000000
        1527000	      1525	80001538	07f6ae23	sw	x31,124(x13)	 x13:0xffffff84 x31:0x40001104 PA:0x00000000 store:0x40001104 load:0x00000000
        1531000	      1529	80000000	4c40106f	jal	x0,800014c4	  x0=0x00000000
        1532000	      1530	800014c4	340696f3	csrrw	x13,mscratch,x13	 x13:0xffffff84 x13=0xffffff84
        1533000	      1531	800014c8	000e86b3	add	x13,x29,x0	 x29:0x00000000  x0:0x00000000 x13=0x00000000
        1534000	      1532	800014cc	f8468693	addi	x13,x13,-124	 x13:0x00000000 x13=0xffffff84
        1536000	      1534	800014d0	0016a223	sw	x1,4(x13)	 x13:0xffffff84  x1:0x00000000 PA:0xffffff88 store:0x00000000 load:0x00000000
        1538000	      1536	800014d4	0026a423	sw	x2,8(x13)	 x13:0xffffff84  x2:0x00000000 PA:0xffffff8c store:0x00000000 load:0x00000000
        1540000	      1538	800014d8	0036a623	sw	x3,12(x13)	 x13:0xffffff84  x3:0x00000000 PA:0xffffff90 store:0x00000000 load:0x00000000
        1542000	      1540	800014dc	0046a823	sw	x4,16(x13)	 x13:0xffffff84  x4:0x00000000 PA:0xffffff94 store:0x00000000 load:0x00000000
        1544000	      1542	800014e0	0056aa23	sw	x5,20(x13)	 x13:0xffffff84  x5:0x00000000 PA:0xffffff98 store:0x00000000 load:0x00000000
        1546000	      1544	800014e4	0066ac23	sw	x6,24(x13)	 x13:0xffffff84  x6:0x00000000 PA:0xffffff9c store:0x00000000 load:0x00000000
        1548000	      1546	800014e8	0076ae23	sw	x7,28(x13)	 x13:0xffffff84  x7:0x00000000 PA:0xffffffa0 store:0x00000000 load:0x00000000
        1550000	      1548	800014ec	d280	c.sw	x8,32(x13)	 x13:0xffffff84  x8:0x00000000 PA:0xffffffa4 store:0x00000000 load:0x00000000
        1552000	      1550	800014ee	d2c4	c.sw	x9,36(x13)	 x13:0xffffff84  x9:0x00000000 PA:0xffffffa8 store:0x00000000 load:0x00000000
        1554000	      1552	800014f0	d688	c.sw	x10,40(x13)	 x13:0xffffff84 x10:0x00000000 PA:0xffffffac store:0x00000000 load:0x00000000
        1556000	      1554	800014f2	d6cc	c.sw	x11,44(x13)	 x13:0xffffff84 x11:0x00000000 PA:0xffffffb0 store:0x00000000 load:0x00000000
        1558000	      1556	800014f4	da90	c.sw	x12,48(x13)	 x13:0xffffff84 x12:0x00000000 PA:0xffffffb4 store:0x00000000 load:0x00000000
        1560000	      1558	800014f6	dad4	c.sw	x13,52(x13)	 x13:0xffffff84 x13:0xffffff84 PA:0xffffffb8 store:0xffffff84 load:0x00000000
        1562000	      1560	800014f8	de98	c.sw	x14,56(x13)	 x13:0xffffff84 x14:0x00000000 PA:0xffffffbc store:0x00000000 load:0x00000000
        1564000	      1562	800014fa	dedc	c.sw	x15,60(x13)	 x13:0xffffff84 x15:0x00000000 PA:0xffffffc0 store:0x00000000 load:0x00000000
        1566000	      1564	800014fc	0506a023	sw	x16,64(x13)	 x13:0xffffff84 x16:0x00000000 PA:0xffffffc4 store:0x00000000 load:0x00000000
        1568000	      1566	80001500	0516a223	sw	x17,68(x13)	 x13:0xffffff84 x17:0x00000000 PA:0xffffffc8 store:0x00000000 load:0x00000000
        1570000	      1568	80001504	0526a423	sw	x18,72(x13)	 x13:0xffffff84 x18:0x00000000 PA:0xffffffcc store:0x00000000 load:0x00000000
        1572000	      1570	80001508	0536a623	sw	x19,76(x13)	 x13:0xffffff84 x19:0x00000000 PA:0xffffffd0 store:0x00000000 load:0x00000000
        1574000	      1572	8000150c	0546a823	sw	x20,80(x13)	 x13:0xffffff84 x20:0x00000000 PA:0xffffffd4 store:0x00000000 load:0x00000000
        1576000	      1574	80001510	0556aa23	sw	x21,84(x13)	 x13:0xffffff84 x21:0x00000000 PA:0xffffffd8 store:0x00000000 load:0x00000000
        1578000	      1576	80001514	0566ac23	sw	x22,88(x13)	 x13:0xffffff84 x22:0x00000000 PA:0xffffffdc store:0x00000000 load:0x00000000
        1580000	      1578	80001518	0576ae23	sw	x23,92(x13)	 x13:0xffffff84 x23:0x00000000 PA:0xffffffe0 store:0x00000000 load:0x00000000
        1582000	      1580	8000151c	0786a023	sw	x24,96(x13)	 x13:0xffffff84 x24:0x00000000 PA:0xffffffe4 store:0x00000000 load:0x00000000
        1584000	      1582	80001520	0796a223	sw	x25,100(x13)	 x13:0xffffff84 x25:0x00000000 PA:0xffffffe8 store:0x00000000 load:0x00000000
        1586000	      1584	80001524	07a6a423	sw	x26,104(x13)	 x13:0xffffff84 x26:0x00000000 PA:0xffffffec store:0x00000000 load:0x00000000
        1588000	      1586	80001528	07b6a623	sw	x27,108(x13)	 x13:0xffffff84 x27:0x00000000 PA:0xfffffff0 store:0x00000000 load:0x00000000
        1590000	      1588	8000152c	07c6a823	sw	x28,112(x13)	 x13:0xffffff84 x28:0x00000000 PA:0xfffffff4 store:0x00000000 load:0x00000000
        1592000	      1590	80001530	07d6aa23	sw	x29,116(x13)	 x13:0xffffff84 x29:0x00000000 PA:0xfffffff8 store:0x00000000 load:0x00000000
        1594000	      1592	80001534	07e6ac23	sw	x30,120(x13)	 x13:0xffffff84 x30:0x00000000 PA:0xfffffffc store:0x00000000 load:0x00000000
        1596000	      1594	80001538	07f6ae23	sw	x31,124(x13)	 x13:0xffffff84 x31:0x40001104 PA:0x00000000 store:0x40001104 load:0x00000000
        1600000	      1598	80000000	4c40106f	jal	x0,800014c4	  x0=0x00000000
        1601000	      1599	800014c4	340696f3	csrrw	x13,mscratch,x13	 x13:0xffffff84 x13=0xffffff84
        1602000	      1600	800014c8	000e86b3	add	x13,x29,x0	 x29:0x00000000  x0:0x00000000 x13=0x00000000
        1603000	      1601	800014cc	f8468693	addi	x13,x13,-124	 x13:0x00000000 x13=0xffffff84
        1605000	      1603	800014d0	0016a223	sw	x1,4(x13)	 x13:0xffffff84  x1:0x00000000 PA:0xffffff88 store:0x00000000 load:0x00000000
        1607000	      1605	800014d4	0026a423	sw	x2,8(x13)	 x13:0xffffff84  x2:0x00000000 PA:0xffffff8c store:0x00000000 load:0x00000000
        1609000	      1607	800014d8	0036a623	sw	x3,12(x13)	 x13:0xffffff84  x3:0x00000000 PA:0xffffff90 store:0x00000000 load:0x00000000
        1611000	      1609	800014dc	0046a823	sw	x4,16(x13)	 x13:0xffffff84  x4:0x00000000 PA:0xffffff94 store:0x00000000 load:0x00000000
        1613000	      1611	800014e0	0056aa23	sw	x5,20(x13)	 x13:0xffffff84  x5:0x00000000 PA:0xffffff98 store:0x00000000 load:0x00000000
